idacidente;longitude;latitude;data;hora;log1;log2;predial1;regiao;tipo_acid;tipo_veic;dia_sem;periododia;sit_vitima;sexo;idade;fx_et;fatais
681614;-51,11923165;-30,01501884;25/01/2021;18:32:00;AV MANOEL ELIAS;AV CASCAIS;0;NORTE;COLISÃO;MOTOCICLETA;SEGUNDA-FEIRA;NOITE;CONDUTOR;MASCULINO;;NI;0
701540;-51,16997758;-30,07351245;13/10/2022;11:30:00;R BORBOREMA;;736;NORTE;CHOQUE;AUTOMÓVEL;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;24;18 A 25;0
728101;-51,20453967;-29,99841626;25/03/2023;08:30:00;AV SERTORIO;AV POLAR;;NORTE;COLISÃO;MOTOCICLETA;SÁBADO;MANHÃ;CONDUTOR;MASCULINO;;NI;0
717115;-51,12743813;-30,07768849;01/03/2023;14:03:00;R DOLORES DURAN;;83;LESTE;ABALROAMENTO;AUTOMÓVEL;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;50;46 A 59;0
729927;-51,08430716;-30,23897725;05/05/2023;19:17:00;ESTR OTAVIANO JOSE PINTO;;3013;SUL;ATROPELAMENTO;;SEXTA-FEIRA;NOITE;PEDESTRE;FEMININO;22;18 A 25;0
735370;-51,17642743;-30,04436908;10/09/2023;21:03:00;R FELIZARDO FURTADO;;841;LESTE;COLISÃO;AUTOMÓVEL;DOMINGO;NOITE;CONDUTOR;MASCULINO;0;0 A 10;0
697098;-51,21097693;-30,06591059;05/06/2022;08:20:00;R CEL NEVES;AV GEN GOMES CARNEIRO;135;SUL;CHOQUE;AUTOMÓVEL;DOMINGO;MANHÃ;CONDUTOR;MASCULINO;37;36 A 45;0
654597;-51,233686;-30,10588;26/11/2018;00:03:00;R DR PEREIRA NETO;;1915;SUL;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;MADRUGADA;CONDUTOR;MASCULINO;22;18 A 25;0
697793;-51,10704075;-30,03536497;11/07/2022;06:50:00;AV DELEGADO ELY CORREA PRADO;;996;LESTE;NAO CADASTRADO;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;;NI;0
686071;-51,21368377;-30,02373544;25/08/2021;19:03:00;AV FARRAPOS;;703;NORTE;EVENTUAL;AUTOMÓVEL;QUARTA-FEIRA;NOITE;CONDUTOR;FEMININO;;NI;0
681994;-51,0958177;-29,99743892;02/05/2021;00:00:00;R MAIAS;;1600;NORTE;ABALROAMENTO;AUTOMÓVEL;DOMINGO;TARDE;NAOINFORMADO;NAO INFORMADO;50;46 A 59;0
690060;-51,16905752;-30,01424928;03/12/2021;00:30:00;AV GRECIA;;34;NORTE;CHOQUE;AUTOMÓVEL;SEXTA-FEIRA;MADRUGADA;CONDUTOR;FEMININO;22;18 A 25;0
645197;-51,174906;-30,155607;21/02/2018;14:00:00;AV EDGAR PIRES DE CASTRO;;1545;SUL;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;55;46 A 59;0
668393;-51,21606838;-30,02587382;10/12/2019;00:20:00;AV FARRAPOS;R GARIBALDI;341;CENTRO;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;MADRUGADA;CONDUTOR;MASCULINO;44;36 A 45;0
733413;-51,15863766;-30,02840676;14/07/2023;14:30:00;AV VERISSIMO DE AMARAL;;;NORTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;FEMININO;41;36 A 45;0
681500;-51,13270115;-29,9997968;01/05/2021;08:56:00;AV SERTORIO;;8000;NORTE;ATROPELAMENTO;AUTOMÓVEL;SÁBADO;MANHÃ;OCUPANTE;FEMININO;24;18 A 25;0
696489;-51,19334427;-29,98430641;07/06/2022;23:50:00;AV A J RENNER;;1530;NORTE;COLISÃO;AUTOMÓVEL;TERÇA-FEIRA;NOITE;CONDUTOR;MASCULINO;35;26 A 35;0
656033;-51,20444306;-30,07515247;10/01/2019;13:20:00;AV CEL APARICIO BORGES;;339;SUL;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;20;18 A 25;0
648678;-51,111164;-30,038952;12/06/2018;14:00:00;AV PROTASIO ALVES;;10130;LESTE;COLISÃO;AUTOMÓVEL;TERÇA-FEIRA;TARDE;OCUPANTE;MASCULINO;42;36 A 45;0
691643;-51,14371082;-30,03001005;21/01/2022;16:30:00;R GUADALAJARA;;277;NORTE;COLISÃO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;50;46 A 59;0
644002;-51,218566;-30,040803;16/01/2018;11:25:00;R GEN LIMA E SILVA;;980;CENTRO;ABALROAMENTO;BICICLETA;TERÇA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;55;46 A 59;0
699370;-51,16955748;-30,19629519;25/08/2022;15:35:00;ESTR FRANCISCA DE OLIVEIRA VIEIRA;;2013;SUL;QUEDA;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;21;18 A 25;1
656718;-51,21266581;-30,02549716;31/01/2019;21:30:00;AV CRISTOVAO COLOMBO;;526;NORTE;COLISÃO;MOTOCICLETA;QUINTA-FEIRA;NOITE;CONDUTOR;MASCULINO;29;26 A 35;0
696979;-51,15516579;-30,16572366;14/06/2022;19:00:00;ESTR JOAO ANTONIO SILVEIRA;;;SUL;ABALROAMENTO;BICICLETA;TERÇA-FEIRA;NOITE;CONDUTOR;FEMININO;63;60 +;0
697223;-51,17713863;-30,01919809;26/06/2022;20:00:00;AV PLINIO BRASIL MILANO;AV CRISTOVAO COLOMBO;1475;NORTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;NOITE;CONDUTOR;MASCULINO;27;26 A 35;0
734764;-51,11339548;-29,9821396;29/08/2023;17:40:00;AV BERNARDINO SILVEIRA DE AMORIM;;175;NORTE;ATROPELAMENTO;;TERÇA-FEIRA;TARDE;PEDESTRE;MASCULINO;20;18 A 25;0
696767;-51,20844362;-30,05137018;15/06/2022;08:40:00;AV JOAO PESSOA;;2530;LESTE;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;CONDUTOR;FEMININO;33;26 A 35;0
687108;-51,20368604;-30,00992988;26/09/2021;01:50:00;AV SAO PEDRO;;574;NORTE;ABALROAMENTO;AUTOMÓVEL;DOMINGO;MADRUGADA;CONDUTOR;FEMININO;34;26 A 35;0
684114;-51,14435639;-30,15692583;03/07/2021;07:00:00;ESTR JOAO ANTONIO SILVEIRA;;1430;SUL;CAPOTAGEM;AUTOMÓVEL;SÁBADO;MANHÃ;CONDUTOR;MASCULINO;18;18 A 25;0
659248;-51,18561745;-30,0030104;10/04/2019;07:30:00;AV SERTORIO;;2100;NORTE;QUEDA;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;OCUPANTE;FEMININO;23;18 A 25;0
678024;-51,22420939;-30,1198573;19/12/2020;20:40:00;AV CAVALHADA;;5055;SUL;ABALROAMENTO;AUTOMÓVEL;SÁBADO;NOITE;CONDUTOR;MASCULINO;19;18 A 25;0
655531;-51,1901096;-30,00182645;25/12/2018;06:30:00;AV SERTORIO;R EDU CHAVES;1544;NORTE;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;MANHÃ;OCUPANTE;FEMININO;18;18 A 25;0
701833;-51,17434895;-30,06196152;20/10/2022;22:56:00;AV BENTO GONCALVES;;4168;LESTE;COLISÃO;MOTOCICLETA;QUINTA-FEIRA;NOITE;CONDUTOR;MASCULINO;24;18 A 25;0
736333;-51,17854943;-30,07135962;03/08/2023;12:00:00;R DR MANOEL JOSE LOPES FERNANDES;;203;LESTE;QUEDA;ÔNIBUS URBANO;QUINTA-FEIRA;TARDE;OCUPANTE;FEMININO;45;36 A 45;0
656440;-51,19405645;-30,08436743;20/01/2019;07:20:00;AV PROF OSCAR PEREIRA;;4125;SUL;COLISÃO;MOTOCICLETA;DOMINGO;MANHÃ;CONDUTOR;MASCULINO;31;26 A 35;0
697820;-51,12671385;-30,09592795;11/07/2022;00:20:00;ESTR JOAO DE OLIVEIRA REMIAO;;2374;LESTE;CHOQUE;AUTOMÓVEL;SEGUNDA-FEIRA;MADRUGADA;OCUPANTE;FEMININO;25;18 A 25;0
644805;-51,194524;-30,028766;13/02/2018;00:50:00;AV CEL LUCAS DE OLIVEIRA;;712;LESTE;CHOQUE;AUTOMÓVEL;TERÇA-FEIRA;MADRUGADA;OCUPANTE;MASCULINO;67;60 +;0
730188;-51,11433035;-30,10606342;15/05/2023;10:00:00;ESTR JOAO DE OLIVEIRA REMIAO;;4189;LESTE;CHOQUE;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;30;26 A 35;0
693538;-51,11579817;-30,10535351;21/03/2022;09:40:00;ESTR JOAO DE OLIVEIRA REMIAO;;4001;LESTE;QUEDA;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;34;26 A 35;0
699401;-51,18398891;-30,01717103;17/08/2022;13:00:00;R LUZITANA;;1036;NORTE;CHOQUE;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
646835;-51,186042;-30,028991;27/04/2018;14:30:00;R COMENDADOR RHEINGANTZ;;752;LESTE;CHOQUE;AUTOMÓVEL;SEXTA-FEIRA;TARDE;OCUPANTE;FEMININO;15;11 A 17;0
701734;-51,19038308;-30,15845887;17/10/2022;14:20:00;AV EDGAR PIRES DE CASTRO;AV JUCA BATISTA;25;SUL;ATROPELAMENTO;;SEGUNDA-FEIRA;TARDE;PEDESTRE;FEMININO;51;46 A 59;0
683025;-51,22353442;-30,02522733;31/05/2021;11:47:00;AV JULIO DE CASTILHOS;;360;CENTRO;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;FEMININO;;NI;0
684625;-51,21989591;-30,15538387;16/07/2021;23:30:00;AV SERRARIA;;1383;SUL;COLISÃO;AUTOMÓVEL;SEXTA-FEIRA;NOITE;CONDUTOR;FEMININO;63;60 +;0
644402;-51,176419;-30,058079;28/01/2018;07:44:00;AV IPIRANGA;;6681;LESTE;CHOQUE;AUTOMÓVEL;DOMINGO;MANHÃ;CONDUTOR;MASCULINO;31;26 A 35;0
704315;-51,11720284;-30,03794118;13/12/2022;17:45:00;AV PROTASIO ALVES;;9500;LESTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;FEMININO;44;36 A 45;0
698483;-51,13608251;-29,99850663;24/07/2022;03:00:00;AV SERTORIO;;7053;NORTE;CHOQUE;AUTOMÓVEL;DOMINGO;MADRUGADA;OCUPANTE;FEMININO;33;26 A 35;0
652289;-51,236031;-30,029844;07/09/2018;12:08:00;R GEN BENTO MARTINS;AV MAUA;0;CENTRO;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;31;26 A 35;0
696088;-51,12910226;-30,1956015;28/05/2022;07:25:00;AV EDGAR PIRES DE CASTRO;;9089;SUL;CHOQUE;AUTOMÓVEL;SÁBADO;MANHÃ;CONDUTOR;MASCULINO;59;46 A 59;0
683659;-51,16297028;-30,03095764;10/06/2021;14:50:00;R GEN FRANCISCO DE PAULA CIDADE;;265;LESTE;QUEDA;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
732221;-51,22717149;-30,13557855;27/06/2023;10:00:00;AV TRAMANDAI;;690;SUL;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;40;36 A 45;0
679469;-51,1606118;-30,01073667;15/02/2021;22:00:00;AV ASSIS BRASIL;;2654;NORTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;47;46 A 59;0
700240;-51,21741314;-30,02932703;13/09/2022;10:40:00;AV INDEPENDENCIA;;400;CENTRO;ATROPELAMENTO;;TERÇA-FEIRA;MANHÃ;PEDESTRE;FEMININO;;NI;0
673073;-51,13981247;-29,99786193;08/06/2020;19:30:00;R DONA ALZIRA;AV SERTORIO;1200;NORTE;ABALROAMENTO;;SEGUNDA-FEIRA;NOITE;NAO INFORMADO;MASCULINO;32;26 A 35;0
647957;-51,161081;-30,010877;18/05/2018;12:40:00;AV ASSIS BRASIL;;2611;NORTE;ATROPELAMENTO;;SEXTA-FEIRA;TARDE;PEDESTRE;MASCULINO;;NI;0
700880;-51,11324715;-30,21978715;26/08/2022;18:11:00;AV LAMI;;6846;SUL;QUEDA;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;30;26 A 35;0
700050;-51,1785292;-30,0632103;05/09/2022;07:45:00;AV BENTO GONCALVES;;3722;LESTE;COLISÃO;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;24;18 A 25;0
686891;-51,22825027;-30,05111663;21/09/2021;07:25:00;AV PRAIA DE BELAS;R CECILIA MEIRELES;1432;CENTRO;ATROPELAMENTO;MOTOCICLETA;TERÇA-FEIRA;MANHÃ;OCUPANTE;FEMININO;30;26 A 35;0
649281;-51,139589;-30,027552;28/06/2018;20:00:00;R LEOPOLDO BETTIOL;R VINTE QUATRO DE AGOSTO;0;LESTE;COLISÃO;AUTOMÓVEL;QUINTA-FEIRA;NOITE;CONDUTOR;MASCULINO;35;26 A 35;0
696401;-51,21929979;-30,1568652;02/06/2022;20:00:00;AV SERRARIA;;1557;SUL;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;NOITE;CONDUTOR;FEMININO;30;26 A 35;0
727540;-51,20491126;-30,06911282;13/03/2023;12:00:00;AV PROF OSCAR PEREIRA;;2126;SUL;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;22;18 A 25;0
736635;-51,20978117;-30,04542685;14/10/2023;03:05:00;AV IPIRANGA;;1700;LESTE;CAPOTAGEM;AUTOMÓVEL;SÁBADO;MADRUGADA;OCUPANTE;MASCULINO;;NI;0
734817;-51,13002139;-30,07588069;27/08/2023;10:22:00;ESTR JOAO DE OLIVEIRA REMIAO;;73;LESTE;CHOQUE;MOTOCICLETA;DOMINGO;MANHÃ;CONDUTOR;MASCULINO;39;36 A 45;0
688578;-51,21592226;-30,02273527;28/10/2021;11:00:00;R VOLUNTARIOS DA PATRIA;;1260;CENTRO;COLISÃO;MOTOCICLETA;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;22;18 A 25;0
733934;-51,20344495;-30,11824494;10/08/2023;10:50:00;ESTR CRISTIANO KRAEMER;;285;SUL;COLISÃO;AUTOMÓVEL;QUINTA-FEIRA;MANHÃ;OCUPANTE;FEMININO;46;46 A 59;0
648871;-51,218681;-30,038266;16/05/2018;15:30:00;AV JOAO PESSOA;;741;CENTRO;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;23;18 A 25;0
715414;-51,19036643;-30,00326212;17/01/2023;17:40:00;R SOUZA REIS;;443;NORTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;TARDE;CONDUTOR;MASCULINO;54;46 A 59;0
681511;-51,22714398;-30,10914963;03/05/2021;17:15:00;AV CAVALHADA;;3833;SUL;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;29;26 A 35;0
684928;-51,14232538;-30,017885;28/07/2021;12:30:00;R PAUL HARRIS;;170;NORTE;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;20;18 A 25;0
684371;-51,20565245;-30,04696125;10/07/2021;19:10:00;AV PRINCESA ISABEL;;803;LESTE;COLISÃO;AUTOMÓVEL;SÁBADO;NOITE;OCUPANTE;FEMININO;74;60 +;0
682630;-51,18426727;-30,0223689;28/05/2021;09:00:00;AV CARLOS GOMES;;40;LESTE;COLISÃO;MOTOCICLETA;SEXTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;29;26 A 35;0
682113;-51,20262051;-30,03141051;15/05/2021;02:00:00;R CASTRO ALVES;;791;LESTE;ABALROAMENTO;AUTOMÓVEL;SÁBADO;MADRUGADA;CONDUTOR;MASCULINO;31;26 A 35;0
685797;-51,21190129;-30,08155401;19/08/2021;16:10:00;AV TERESOPOLIS;;3601;SUL;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;32;26 A 35;0
684062;-51,19701862;-30,03230937;01/07/2021;07:55:00;R CASTRO ALVES;R QUINTINO BOCAIUVA;1300;LESTE;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;28;26 A 35;0
664990;-51,12872198;-30,00131066;19/09/2019;13:00:00;AV SERTORIO;;9200;NORTE;COLISÃO;AUTOMÓVEL;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;35;26 A 35;0
698007;-51,18517449;-30,06237222;16/07/2022;21:00:00;R DR SALVADOR FRANCA;;120;LESTE;QUEDA;MOTOCICLETA;SÁBADO;NOITE;CONDUTOR;MASCULINO;;NI;0
735225;-51,23019284;-30,03233907;06/09/2023;10:20:00;PCA MARECHAL DEODORO;;;CENTRO;ATROPELAMENTO;AUTOMÓVEL;QUARTA-FEIRA;MANHÃ;PEDESTRE;MASCULINO;85;60 +;0
701198;-51,21315801;-30,03459908;05/10/2022;09:15:00;AV OSVALDO ARANHA;;918;CENTRO;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;OCUPANTE;MASCULINO;32;26 A 35;0
692462;-51,14306599;-30,16306423;18/02/2022;04:30:00;ESTR BARRO VERMELHO;;700;SUL;ABALROAMENTO;AUTOMÓVEL;SEXTA-FEIRA;MADRUGADA;CONDUTOR;FEMININO;24;18 A 25;0
686034;-51,22832415;-30,06217451;25/08/2021;10:10:00;R SILVEIRO;R BARAO DO CERRO LARGO;240;SUL;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;47;46 A 59;0
651070;-51,128925;-29,993682;25/08/2018;14:20:00;AV ASSIS BRASIL;;6565;NORTE;ABALROAMENTO;MOTOCICLETA;SÁBADO;TARDE;CONDUTOR;FEMININO;39;36 A 45;0
684355;-51,25101055;-30,12291531;10/07/2021;03:30:00;AV CEL MARCOS;;527;SUL;TOMBAMENTO;AUTOMÓVEL;SÁBADO;MADRUGADA;OCUPANTE;FEMININO;18;18 A 25;0
727182;-51,0991705;-29,99166787;05/03/2023;01:15:00;R VALDEMAR ALBINO DE ARAUJO;;13;NORTE;ABALROAMENTO;MOTOCICLETA;DOMINGO;MADRUGADA;CONDUTOR;MASCULINO;22;18 A 25;0
736601;-51,19493931;-29,98942131;06/10/2023;09:40:00;R OTAVIO UBIRAJARA FROTA DE AZEVEDO;;;NORTE;NAO CADASTRADO;MOTOCICLETA;SEXTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;49;46 A 59;0
702834;-51,2043927;-30,02378473;11/11/2022;12:10:00;R LUCIANA DE ABREU;R BARAO DE SANTO ANGELO;212;LESTE;ABALROAMENTO;AUTOMÓVEL;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;64;60 +;0
728438;-51,21818209;-30,05124082;29/03/2023;21:00:00;AV ERICO VERISSIMO;;942;SUL;NAO CADASTRADO;BICICLETA;QUARTA-FEIRA;NOITE;CONDUTOR;MASCULINO;28;26 A 35;0
650357;-51,229523;-30,049342;28/07/2018;16:50:00;AV BORGES DE MEDEIROS;;2500;CENTRO;ABALROAMENTO;MOTOCICLETA;SÁBADO;TARDE;CONDUTOR;FEMININO;21;18 A 25;0
677636;-51,18505934;-30,06964486;22/10/2020;18:45:00;AV SILVADO;;555;LESTE;QUEDA;ÔNIBUS URBANO;QUINTA-FEIRA;NOITE;OCUPANTE;FEMININO;32;26 A 35;0
700223;-51,21239292;-30,06566217;13/09/2022;23:15:00;AV PRINCESA ISABEL;;1142;LESTE;ABALROAMENTO;MOTOCICLETA;TERÇA-FEIRA;NOITE;OCUPANTE;FEMININO;17;11 A 17;0
652875;-51,213814;-30,055851;27/09/2018;16:00:00;R RECIFE;AV FLORIANOPOLIS;0;SUL;COLISÃO;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;39;36 A 45;0
694749;-51,1866927;-30,03655189;25/04/2022;16:00:00;AV NILOPOLIS;;543;LESTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;39;36 A 45;0
697779;-51,21832416;-30,11132483;10/09/2022;13:40:00;AV VICENTE MONTEGGIA;;1997;SUL;NAO CADASTRADO;MOTOCICLETA;SÁBADO;TARDE;CONDUTOR;MASCULINO;;NI;0
716388;-51,16151627;-30,15074421;08/02/2023;18:31:00;ESTR COSTA GAMA;;4949;SUL;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;NOITE;OCUPANTE;MASCULINO;28;26 A 35;0
729458;-51,12784967;-29,99259552;26/04/2023;07:30:00;AV ASSIS BRASIL;;6736;NORTE;QUEDA;MOTOCICLETA;QUARTA-FEIRA;MANHÃ;CONDUTOR;FEMININO;42;36 A 45;0
690097;-51,09972024;-30,00400949;06/12/2021;19:00:00;AV BERNARDINO SILVEIRA DE AMORIM;;3075;NORTE;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;NOITE;CONDUTOR;MASCULINO;;NI;0
696486;-51,10945717;-29,98971596;07/06/2022;09:48:00;AV BERNARDINO SILVEIRA DE AMORIM;;1096;NORTE;CHOQUE;AUTOMÓVEL;TERÇA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;51;46 A 59;0
701356;-51,11198009;-29,99187343;09/10/2022;14:05:00;AV FRANCISCO SILVEIRA BITENCOURT;;1700;NORTE;ATROPELAMENTO;;DOMINGO;TARDE;PEDESTRE;MASCULINO;;NI;0
666479;-51,19540448;-30,08387106;14/10/2019;20:00:00;AV PROF OSCAR PEREIRA;;4000;SUL;ATROPELAMENTO;;SEGUNDA-FEIRA;NOITE;PEDESTRE;MASCULINO;56;46 A 59;0
687529;-51,21817863;-30,04843017;06/10/2021;23:40:00;AV IPIRANGA;AV ERICO VERISSIMO;1075;SUL;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;NOITE;CONDUTOR;MASCULINO;40;36 A 45;0
734422;-51,1145175;-29,97888438;22/08/2023;11:00:00;AV ASSIS BRASIL;;8787;NORTE;COLISÃO;ÔNIBUS;TERÇA-FEIRA;MANHÃ;OCUPANTE;FEMININO;14;11 A 17;1
715827;-51,11927609;-30,01684307;25/01/2023;17:40:00;AV MANOEL ELIAS;;202;NORTE;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;TARDE;OCUPANTE;FEMININO;39;36 A 45;0
648358;-51,23108;-30,102065;27/04/2018;16:00:00;AV OTTO NIEMEYER;AV DA CAVALHADA;0;SUL;ABALROAMENTO;ÔNIBUS URBANO;SEXTA-FEIRA;TARDE;OCUPANTE;FEMININO;40;36 A 45;0
683784;-51,17075443;-30,06403585;16/06/2021;17:40:00;R SALDANHA DA GAMA;R DONA FIRMINA;1;LESTE;COLISÃO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
651737;-51,229099;-30,0457;08/09/2018;19:00:00;AV BORGES DE MEDEIROS;;2145;CENTRO;COLISÃO;AUTOMÓVEL;SÁBADO;NOITE;OCUPANTE;FEMININO;;NI;0
737307;-51,1843699;-30,0082013;21/10/2023;12:15:00;AV ASSIS BRASIL;;;NORTE;COLISÃO;MOTOCICLETA;SÁBADO;TARDE;CONDUTOR;MASCULINO;35;26 A 35;0
652290;-51,213701;-30,047323;05/09/2018;18:05:00;AV IPIRANGA;AV DA AZENHA;0;CENTRO;COLISÃO;;QUARTA-FEIRA;NOITE;NAO INFORMADO;FEMININO;;NI;0
690671;-51,18019431;-30,03097001;10/12/2021;13:45:00;AV CARLOS GOMES;;1070;LESTE;COLISÃO;MOTOCICLETA;SEXTA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
686500;-51,10731289;-30,03101237;04/09/2021;15:00:00;AV MARTIM FELIX BERTA;;1950;LESTE;NAO CADASTRADO;MOTOCICLETA;SÁBADO;TARDE;CONDUTOR;MASCULINO;24;18 A 25;0
731148;-51,20822973;-30,18318489;06/06/2023;20:10:00;AV SERRARIA;;3411;SUL;COLISÃO;MOTOCICLETA;TERÇA-FEIRA;NOITE;CONDUTOR;MASCULINO;42;36 A 45;0
702086;-51,19761976;-30,01398977;25/10/2022;09:05:00;AV BERLIM;AV PARANA;556;NORTE;COLISÃO;MOTOCICLETA;TERÇA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;20;18 A 25;0
704076;-51,21347701;-30,06640297;12/12/2022;06:25:00;AV CEL GASTAO HASLOCHER MAZERON;;554;SUL;COLISÃO;MOTOCICLETA;SEGUNDA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;37;36 A 45;0
689255;-51,15460333;-30,0314883;16/11/2021;09:30:00;AV IPE;;15;LESTE;ABALROAMENTO;AUTOMÓVEL;TERÇA-FEIRA;MANHÃ;OCUPANTE;MASCULINO;26;26 A 35;0
653938;-51,226922;-30,110595;15/08/2018;17:20:00;ESTR JOAO VEDANA;AV DA CAVALHADA;0;SUL;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;47;46 A 59;0
703545;-51,18803674;-30,08650759;29/11/2022;07:10:00;AV PROF OSCAR PEREIRA;;4794;SUL;ATROPELAMENTO;;TERÇA-FEIRA;;PEDESTRE;FEMININO;;NI;0
730522;-51,19090257;-30,06598862;06/01/2023;01:40:00;R SILVIO ROMERO;;454;LESTE;COLISÃO;MOTOCICLETA;SEXTA-FEIRA;MADRUGADA;CONDUTOR;MASCULINO;27;26 A 35;0
682297;-51,21728187;-30,04012558;21/05/2021;02:30:00;AV JOAO PESSOA;;985;CENTRO;ATROPELAMENTO;AUTOMÓVEL;SEXTA-FEIRA;MADRUGADA;PEDESTRE;MASCULINO;39;36 A 45;1
684310;-51,20103874;-30,07618531;08/07/2021;06:41:00;AV PROF OSCAR PEREIRA;;2979;SUL;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;MANHÃ;CONDUTOR;MASCULINO;48;46 A 59;0
728994;-51,20940999;-30,05749141;17/04/2023;14:30:00;R VICENTE DA FONTOURA;R PLACIDO DE CASTRO;;SUL;ABALROAMENTO;MOTOCICLETA;SEGUNDA-FEIRA;TARDE;CONDUTOR;MASCULINO;;NI;0
698823;-51,20425235;-30,0737901;04/08/2022;14:35:00;R CAMPOS ELISEOS;R LUIZA ROCCO;278;SUL;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;52;46 A 59;0
699391;-51,18885373;-29,99806446;19/08/2022;18:30:00;R EDU CHAVES;;159;NORTE;ABALROAMENTO;MOTOCICLETA;SEXTA-FEIRA;NOITE;CONDUTOR;MASCULINO;19;18 A 25;0
678092;-51,20557052;-30,05149798;30/12/2020;15:20:00;R SANTANA;;1575;CENTRO;ABALROAMENTO;MOTOCICLETA;QUARTA-FEIRA;TARDE;CONDUTOR;MASCULINO;40;36 A 45;0
679164;-51,23182244;-30,04801247;04/02/2021;16:20:00;AV IPIRANGA;R SAO MANOEL;0;LESTE;ABALROAMENTO;MOTOCICLETA;QUINTA-FEIRA;TARDE;CONDUTOR;MASCULINO;36;36 A 45;0
